39,0.27195685670261943,77516,0.4147525676937442,13,0.04596087241411589,0.13448275862068965,0.10307043949428056,0.2558599367270636,0.3057365764111978,2174,0,40,0.24583476174151525,0
50,0.2849271940181031,83311,0.4147525676937442,13,0.4468482905982906,0.4840137727496311,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,13,0.24583476174151525,0
38,0.21867289390200917,215646,0.15950861822683554,9,0.10420886788206167,0.06277372262773723,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
53,0.21867289390200917,234721,0.05106382978723404,7,0.4468482905982906,0.06277372262773723,0.448571212006367,0.12387964148527529,0.3057365764111978,0,0,40,0.24583476174151525,0
28,0.21867289390200917,338409,0.4147525676937442,13,0.4468482905982906,0.44903381642512075,0.47512755102040816,0.12387964148527529,0.10946058861758426,0,0,40,0.2631578947368421,0
37,0.21867289390200917,284582,0.5565873476494486,14,0.4468482905982906,0.4840137727496311,0.47512755102040816,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,0
49,0.21867289390200917,160187,0.05252918287937743,5,0.08133971291866028,0.04157814871016692,0.10307043949428056,0.12387964148527529,0.10946058861758426,0,0,16,0.12345679012345678,0
52,0.2849271940181031,209642,0.15950861822683554,9,0.4468482905982906,0.4840137727496311,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,45,0.24583476174151525,1
31,0.21867289390200917,45781,0.5565873476494486,14,0.04596087241411589,0.44903381642512075,0.10307043949428056,0.2558599367270636,0.10946058861758426,14084,0,50,0.24583476174151525,1
42,0.21867289390200917,159449,0.4147525676937442,13,0.4468482905982906,0.4840137727496311,0.448571212006367,0.2558599367270636,0.3057365764111978,5178,0,40,0.24583476174151525,1
37,0.21867289390200917,280464,0.19023453572898094,10,0.4468482905982906,0.4840137727496311,0.448571212006367,0.12387964148527529,0.3057365764111978,0,0,80,0.24583476174151525,1
30,0.27195685670261943,141297,0.4147525676937442,13,0.4468482905982906,0.44903381642512075,0.448571212006367,0.26564003849855633,0.3057365764111978,0,0,40,0.4,1
23,0.21867289390200917,122272,0.4147525676937442,13,0.04596087241411589,0.13448275862068965,0.013220205209155485,0.2558599367270636,0.10946058861758426,0,0,30,0.24583476174151525,0
32,0.21867289390200917,205019,0.24835988753514526,12,0.04596087241411589,0.2693150684931507,0.10307043949428056,0.12387964148527529,0.3057365764111978,0,0,50,0.24583476174151525,0
34,0.21867289390200917,245487,0.06191950464396285,4,0.4468482905982906,0.20037570444583594,0.448571212006367,0.1157556270096463,0.3057365764111978,0,0,45,0.05132192846034215,0
25,0.2849271940181031,176756,0.15950861822683554,9,0.04596087241411589,0.11569416498993963,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,0,35,0.24583476174151525,0
32,0.21867289390200917,186824,0.15950861822683554,9,0.04596087241411589,0.12487512487512488,0.0632617527568195,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
38,0.21867289390200917,28887,0.05106382978723404,7,0.4468482905982906,0.2693150684931507,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,50,0.24583476174151525,0
43,0.2849271940181031,292175,0.5565873476494486,14,0.10420886788206167,0.4840137727496311,0.0632617527568195,0.2558599367270636,0.10946058861758426,0,0,45,0.24583476174151525,1
40,0.21867289390200917,193524,0.7409200968523002,16,0.4468482905982906,0.44903381642512075,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,60,0.24583476174151525,1
54,0.21867289390200917,302146,0.15950861822683554,9,0.06439024390243903,0.04157814871016692,0.0632617527568195,0.12387964148527529,0.10946058861758426,0,0,20,0.24583476174151525,0
35,0.38645833333333335,76845,0.05252918287937743,5,0.4468482905982906,0.11569416498993963,0.448571212006367,0.12387964148527529,0.3057365764111978,0,0,40,0.24583476174151525,0
43,0.21867289390200917,117037,0.05106382978723404,7,0.4468482905982906,0.20037570444583594,0.448571212006367,0.2558599367270636,0.3057365764111978,0,2042,40,0.24583476174151525,0
59,0.21867289390200917,109015,0.15950861822683554,9,0.10420886788206167,0.30495689655172414,0.0632617527568195,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,0
56,0.29479216435738176,216851,0.4147525676937442,13,0.4468482905982906,0.30495689655172414,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,1
19,0.21867289390200917,168294,0.15950861822683554,9,0.04596087241411589,0.22664064405952672,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
39,0.21867289390200917,367260,0.15950861822683554,9,0.10420886788206167,0.4840137727496311,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,80,0.24583476174151525,0
49,0.21867289390200917,193366,0.15950861822683554,9,0.4468482905982906,0.22664064405952672,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
23,0.29479216435738176,190709,0.24835988753514526,12,0.04596087241411589,0.325115562403698,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,52,0.24583476174151525,0
20,0.21867289390200917,266015,0.19023453572898094,10,0.04596087241411589,0.2693150684931507,0.013220205209155485,0.12387964148527529,0.3057365764111978,0,0,44,0.24583476174151525,0
45,0.21867289390200917,386940,0.4147525676937442,13,0.10420886788206167,0.4840137727496311,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,1408,40,0.24583476174151525,0
30,0.38645833333333335,59951,0.19023453572898094,10,0.4468482905982906,0.13448275862068965,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
22,0.27195685670261943,311512,0.19023453572898094,10,0.4468482905982906,0.04157814871016692,0.448571212006367,0.12387964148527529,0.3057365764111978,0,0,15,0.24583476174151525,0
48,0.21867289390200917,242406,0.05106382978723404,7,0.04596087241411589,0.12487512487512488,0.0632617527568195,0.2558599367270636,0.3057365764111978,0,0,40,0.10526315789473684,0
21,0.21867289390200917,197200,0.19023453572898094,10,0.04596087241411589,0.12487512487512488,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
19,0.21867289390200917,544091,0.15950861822683554,9,0.43478260869565216,0.13448275862068965,0.47512755102040816,0.2558599367270636,0.10946058861758426,0,0,25,0.24583476174151525,0
48,0.2849271940181031,265477,0.24835988753514526,12,0.4468482905982906,0.44903381642512075,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
31,0.21867289390200917,507875,0.05252918287937743,5,0.4468482905982906,0.12487512487512488,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,43,0.24583476174151525,0
53,0.2849271940181031,88506,0.4147525676937442,13,0.4468482905982906,0.44903381642512075,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
24,0.21867289390200917,172987,0.4147525676937442,13,0.4468482905982906,0.30495689655172414,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,50,0.24583476174151525,0
49,0.21867289390200917,94638,0.15950861822683554,9,0.06439024390243903,0.13448275862068965,0.0632617527568195,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,0
25,0.21867289390200917,289980,0.15950861822683554,9,0.04596087241411589,0.06277372262773723,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,35,0.24583476174151525,0
57,0.38645833333333335,337895,0.4147525676937442,13,0.4468482905982906,0.44903381642512075,0.448571212006367,0.12387964148527529,0.3057365764111978,0,0,40,0.24583476174151525,1
53,0.21867289390200917,144361,0.15950861822683554,9,0.4468482905982906,0.12487512487512488,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,38,0.24583476174151525,0
44,0.21867289390200917,128354,0.5565873476494486,14,0.10420886788206167,0.4840137727496311,0.0632617527568195,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,0
41,0.27195685670261943,101603,0.26121562952243127,11,0.4468482905982906,0.22664064405952672,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
29,0.21867289390200917,271466,0.26121562952243127,11,0.04596087241411589,0.44903381642512075,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,43,0.24583476174151525,0
25,0.21867289390200917,32275,0.19023453572898094,10,0.4468482905982906,0.4840137727496311,0.47512755102040816,0.09225092250922509,0.10946058861758426,0,0,40,0.24583476174151525,0
47,0.21867289390200917,51835,0.734375,15,0.4468482905982906,0.44903381642512075,0.47512755102040816,0.2558599367270636,0.10946058861758426,0,1902,60,0.07692307692307693,1
50,0.38645833333333335,251585,0.4147525676937442,13,0.10420886788206167,0.4840137727496311,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,55,0.24583476174151525,1
47,0.557347670250896,109832,0.15950861822683554,9,0.10420886788206167,0.4840137727496311,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,60,0.24583476174151525,0
43,0.21867289390200917,237993,0.19023453572898094,10,0.4468482905982906,0.30495689655172414,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,1
46,0.21867289390200917,216666,0.04804804804804805,3,0.4468482905982906,0.12487512487512488,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.05132192846034215,0
35,0.21867289390200917,56352,0.26121562952243127,11,0.4468482905982906,0.04157814871016692,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.10526315789473684,0
41,0.21867289390200917,147372,0.15950861822683554,9,0.4468482905982906,0.13448275862068965,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,48,0.24583476174151525,0
30,0.21867289390200917,188146,0.15950861822683554,9,0.4468482905982906,0.12487512487512488,0.448571212006367,0.2558599367270636,0.3057365764111978,5013,0,40,0.24583476174151525,0
30,0.21867289390200917,59496,0.4147525676937442,13,0.4468482905982906,0.2693150684931507,0.448571212006367,0.2558599367270636,0.3057365764111978,2407,0,40,0.24583476174151525,0
48,0.21867289390200917,149640,0.15950861822683554,9,0.4468482905982906,0.20037570444583594,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
42,0.21867289390200917,116632,0.7409200968523002,16,0.4468482905982906,0.44903381642512075,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,45,0.24583476174151525,1
29,0.21867289390200917,105598,0.19023453572898094,10,0.10420886788206167,0.30495689655172414,0.10307043949428056,0.2558599367270636,0.3057365764111978,0,0,58,0.24583476174151525,0
36,0.21867289390200917,155537,0.15950861822683554,9,0.4468482905982906,0.22664064405952672,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,40,0.24583476174151525,0
28,0.21867289390200917,183175,0.19023453572898094,10,0.10420886788206167,0.13448275862068965,0.10307043949428056,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,0
53,0.21867289390200917,169846,0.15950861822683554,9,0.4468482905982906,0.13448275862068965,0.47512755102040816,0.2558599367270636,0.10946058861758426,0,0,40,0.24583476174151525,1
49,0.557347670250896,191681,0.19023453572898094,10,0.4468482905982906,0.4840137727496311,0.448571212006367,0.2558599367270636,0.3057365764111978,0,0,50,0.24583476174151525,1
19,0.21867289390200917,101509,0.19023453572898094,10,0.04596087241411589,0.44903381642512075,0.013220205209155485,0.2558599367270636,0.3057365764111978,0,0,32,0.24583476174151525,0
