0.902753,0.156604,1,1000000
0.068673,0.955799,1,1000000
0.999838,0.986170,1,1000000
0.999527,0.927791,1,1000000
0.579554,0.307416,1,1000000
0.727398,0.763164,1,1000000
0.856521,0.989979,1,1000000
0.360915,0.643858,1,1000000
0.963504,0.231610,1,1000000
0.999673,0.970642,1,1000000
0.993142,0.719381,1,1000000
0.074890,0.512428,1,1000000
0.293323,0.380897,1,1000000
0.070721,0.658804,1,1000000
0.792986,0.858329,1,1000000
0.882686,0.716951,1,1000000
0.900578,0.966316,1,1000000
0.039188,0.589209,1,1000000
0.467844,0.848437,1,1000000
0.992525,0.631246,1,1000000
0.016853,0.968023,1,1000000
0.998403,0.941673,1,1000000
0.999775,0.960389,1,1000000
0.992684,0.871285,1,1000000
0.701695,0.820263,1,1000000
0.002704,0.935496,1,1000000
0.003715,0.199208,1,1000000
0.704780,0.403718,1,1000000
0.426491,0.885756,1,1000000
0.934879,0.669555,1,1000000
0.998650,0.950029,1,1000000
0.968316,0.297431,1,1000000
0.999110,0.987990,1,1000000
0.000034,0.212183,1,1000000
0.598265,0.907337,1,1000000
0.936679,0.942448,1,1000000
0.861413,0.966721,1,1000000
0.950809,0.952008,1,1000000
0.879307,0.164484,1,1000000
0.882920,0.936416,1,1000000
0.970215,0.573070,1,1000000
0.984890,0.994507,1,1000000
0.001298,0.942250,1,1000000
0.005894,0.421837,1,1000000
0.991617,0.745431,1,1000000
0.970699,0.591876,1,1000000
0.970791,0.456647,1,1000000
0.748475,0.272806,1,1000000
0.679932,0.622062,1,1000000
0.000000,0.350196,1,1000000
0.985207,0.926200,1,1000000
0.007054,0.583679,1,1000000
0.001171,0.571764,1,1000000
0.030181,0.721641,1,1000000
0.853345,0.390955,1,1000000
0.900762,0.641633,1,1000000
0.029269,0.617389,1,1000000
0.000067,0.533540,1,1000000
0.386873,0.105795,1,1000000
0.979110,0.944942,1,1000000
0.015882,0.085753,1,1000000
0.993954,0.845324,1,1000000
0.995187,0.860807,1,1000000
0.982713,0.912501,1,1000000
0.998971,0.714100,1,1000000
0.000394,0.057012,1,1000000
0.088629,0.731130,1,1000000
0.000115,0.113038,1,1000000
0.995451,0.885965,1,1000000
0.987112,0.937896,1,1000000
0.970335,0.826893,1,1000000
0.151849,0.417456,1,1000000
0.412577,0.880733,1,1000000
0.434536,0.205926,1,1000000
0.997953,0.925748,1,1000000
0.979020,0.794268,1,1000000
0.999993,0.997637,1,1000000
0.012236,0.951742,1,1000000
0.929739,0.440091,1,1000000
0.809615,0.940499,1,1000000
0.929515,0.510517,1,1000000
0.923609,0.972165,1,1000000
0.999753,0.978804,1,1000000
0.008914,0.124197,1,1000000
0.592021,0.384187,1,1000000
0.943024,0.362870,1,1000000
0.980509,0.856638,1,1000000
0.705704,0.781744,1,1000000
0.000024,0.974166,1,1000000
0.998130,0.779010,1,1000000
0.000554,0.631173,1,1000000
0.974774,0.865940,1,1000000
0.972771,0.776151,1,1000000
0.999059,0.305864,1,1000000
0.943249,0.827127,1,1000000
0.969351,0.749109,1,1000000
0.417001,0.883506,1,1000000
0.702667,0.442632,1,1000000
0.440091,0.962307,1,1000000
0.928631,0.773611,1,1000000
0.066374,0.996056,1,1000000
0.054119,0.305417,1,1000000
0.070454,0.597283,1,1000000
0.764902,0.993710,1,1000000
0.171563,0.094258,1,1000000
0.115365,0.768424,1,1000000
0.806843,0.937737,1,1000000
0.000002,0.795793,1,1000000
0.998356,0.873166,1,1000000
0.995283,0.252395,1,1000000
0.997566,0.967103,1,1000000
0.011986,0.377526,1,1000000
0.966523,0.955840,1,1000000
0.993119,0.727566,1,1000000
0.104584,0.740964,1,1000000
0.003643,0.744594,1,1000000
0.000031,0.831267,1,1000000
0.611633,0.533698,1,1000000
0.825566,0.298017,1,1000000
0.282281,0.902252,1,1000000
0.992126,0.930052,1,1000000
0.135087,0.248084,1,1000000
0.999936,0.986926,1,1000000
0.318695,0.345689,1,1000000
0.993703,0.982131,1,1000000
0.648398,0.858196,1,1000000
0.839702,0.813681,1,1000000
0.051223,0.863167,1,1000000
0.992320,0.720541,1,1000000
0.000001,0.904878,1,1000000
0.992703,0.764304,1,1000000
0.838840,0.979394,1,1000000
0.907488,0.718982,1,1000000
0.881847,0.731079,1,1000000
0.887441,0.672545,1,1000000
0.989954,0.890839,1,1000000
0.019894,0.807859,1,1000000
0.548726,0.071577,1,1000000
0.775415,0.721831,1,1000000
0.962796,0.965197,1,1000000
0.587029,0.219899,1,1000000
